frame cylLigand relX relY relZ cyl20 cyl25 cyl30 cyl46 cyl6 distToBindingSiteCOM absX absY absZ
629 1.03914648406182e+00 5.63280306947801e+00 -9.52428251002551e-01 -2.63732152150031e+00 1.86780634585311e+01 5.86179000383679e+00 1.83330216102982e+01 1.84784156031897e+01 1.21824017687031e+01 6.29214230613051e+00 2.93933538031928e+01 2.76239958157078e+00 8.86717508021534e+00 
630 7.86434092557668e-01 5.51031649970785e+00 -6.52274521695099e-01 -2.05170888372677e+00 1.91482941545338e+01 6.06828492643164e+00 1.77199798473722e+01 1.80888555562516e+01 1.19438608069796e+01 5.91595802234672e+00 2.92879342684159e+01 3.01355749458945e+00 9.80141560521642e+00 
631 7.40657951956220e-01 5.74152171250050e+00 -6.67048228385018e-01 -1.89904772033905e+00 1.86580813708302e+01 5.87065138619591e+00 1.82576207258734e+01 1.75908845855340e+01 1.18481141814333e+01 6.08411104091890e+00 2.95315725221897e+01 3.13550922882574e+00 9.51867816505062e+00 
632 7.48389032762605e-01 5.37793478870500e+00 -5.32139488288720e-01 -2.17252639224362e+00 1.86917329290744e+01 5.95059024680059e+00 1.80833628106543e+01 1.75675146443110e+01 1.20132720340189e+01 5.82453654392817e+00 2.94951722379807e+01 2.94205118331377e+00 9.43007065571674e+00 
633 6.38655736585594e-01 5.69674504570630e+00 -5.56877569829227e-01 -1.76561979608768e+00 1.86725591192925e+01 6.62875696900849e+00 1.86892912835528e+01 1.79653082870209e+01 1.15630213504513e+01 5.99002754650552e+00 2.92311687176963e+01 3.07578875503209e+00 9.92484235984629e+00 
634 1.00408196481564e+00 5.47935903455530e+00 -8.74165811122199e-01 -2.17365863580259e+00 1.83195701870861e+01 6.44140675331226e+00 1.83033740116137e+01 1.82937272833131e+01 1.14074827401737e+01 5.95922252981854e+00 2.91628303509925e+01 2.90887979752064e+00 9.09055771690095e+00 
635 7.93747855126029e-01 5.80287194893693e+00 -7.24434159204611e-01 -1.77377896002278e+00 1.86149173164109e+01 6.14174354814398e+00 1.82718409757889e+01 1.78351030711600e+01 1.16300349193593e+01 6.11100805970677e+00 2.94365067185435e+01 3.11293602572729e+00 9.65283825020994e+00 
636 5.22225430677318e-01 5.74662172840867e+00 -4.47470905667315e-01 -1.64677000852708e+00 1.85461763821352e+01 6.07342667261404e+00 1.89584595105552e+01 1.76857038326723e+01 1.19530167805715e+01 5.99464285523513e+00 2.89515203075256e+01 3.62873789974973e+00 9.17991599148102e+00 
637 5.49595797797904e-01 5.42753966347131e+00 -3.11940457703551e-01 -1.86747835885938e+00 1.89842818976238e+01 5.78340895928538e+00 1.82298089930665e+01 1.78943357151556e+01 1.15395762781945e+01 5.74830140724324e+00 2.87731179093424e+01 2.83001510006354e+00 9.29152182255793e+00 
638 6.30588686855975e-01 5.62964309207564e+00 -5.30959324047109e-01 -1.76427342857313e+00 1.87457249328257e+01 6.25622801213223e+00 1.83667975003296e+01 1.80295766920362e+01 1.16671096398981e+01 5.92346688002194e+00 2.92382410682719e+01 2.42823509242054e+00 9.11774540737078e+00 
639 7.89578181241177e-01 5.90979293286467e+00 -7.15824160296969e-01 -2.32902433394150e+00 1.91873017763492e+01 6.19521909856896e+00 1.80217422375877e+01 1.76873952903489e+01 1.20636102120484e+01 6.39237131946304e+00 2.97356616574505e+01 2.02730417045749e+00 8.58119025300007e+00 
640 1.10345032247268e+00 5.48881112522853e+00 -9.82377236523189e-01 -2.63596955840849e+00 1.83669139816446e+01 6.04378399659456e+00 1.79676952782587e+01 1.74318986196256e+01 1.18816841940481e+01 6.16769390583933e+00 2.89002787013579e+01 2.16183588488070e+00 8.80104661725028e+00 
641 1.25259722431999e+00 5.68185002320569e+00 -1.17550289379218e+00 -2.46607863469372e+00 1.87684586102621e+01 6.38218505052869e+00 1.76320650217125e+01 1.75703171176917e+01 1.17290683723700e+01 6.30450399095830e+00 2.91765486965291e+01 1.02933525958358e+00 8.63766177571347e+00 
642 1.15606665577140e+00 5.91455999470374e+00 -1.08344560390728e+00 -1.39055834153368e+00 1.86155194523693e+01 6.27497139043625e+00 1.75071705164395e+01 1.79802497335369e+01 1.11435434731736e+01 6.17167131405949e+00 2.92815109186316e+01 1.28799319394519e+00 9.31734273514484e+00 
643 3.31840179892518e-01 5.69957306458464e+00 -2.38726715800492e-01 -1.71875608762479e+00 1.88715375120820e+01 6.27319211118044e+00 1.72401528329194e+01 1.86775825677883e+01 1.20199483271664e+01 5.95787261127014e+00 2.88515670876184e+01 2.06957901526709e+00 9.02129260161628e+00 
644 9.65482087139487e-01 5.68930483410766e+00 -8.87047053966912e-01 -2.33399286184316e+00 1.82579293445862e+01 6.09772841656762e+00 1.82720341469088e+01 1.74161718164246e+01 1.13135850791042e+01 6.21309622092616e+00 2.83605057981055e+01 1.56772869051477e+00 9.01870639352200e+00 
645 6.25513479849675e-01 5.73033424232130e+00 -5.49471309383381e-01 -2.09262537916240e+00 1.93528803993947e+01 5.91675301022342e+00 1.79322112374514e+01 1.78193689693920e+01 1.18842632694719e+01 6.12517185277851e+00 2.86958629671529e+01 1.64111933406980e+00 9.29056540171300e+00 
646 6.45264888090222e-01 5.78762036501819e+00 -5.75216333119473e-01 -2.27810352380102e+00 1.92287946334027e+01 6.31061461965409e+00 1.78631172965509e+01 1.86164520618398e+01 1.18779188227117e+01 6.24637326651357e+00 2.90641595427172e+01 1.52018136409581e+00 9.20735709445782e+00 
647 1.17560060881396e+00 5.48622841928803e+00 -1.05709314958505e+00 -2.19984344336688e+00 1.86346446201938e+01 6.12570294729023e+00 1.79262963679477e+01 1.84134357753269e+01 1.12155662676216e+01 6.00461983566216e+00 2.88710350985977e+01 1.17004766188564e+00 9.14251839006650e+00 
648 1.04677971336230e+00 5.57012033363666e+00 -9.46570283574855e-01 -2.31393846378670e+00 1.86937473168833e+01 5.78239543238914e+00 1.75778555524849e+01 1.87061964775293e+01 1.11779795679600e+01 6.10545223936205e+00 2.90069112941313e+01 1.39885253138066e+00 8.77339084369630e+00 
649 9.98843448837434e-01 5.48617597970724e+00 -8.71062384372528e-01 -1.89901273966567e+00 1.89159584124571e+01 5.52268771131811e+00 1.77155837359372e+01 1.82261711402894e+01 1.09365727365663e+01 5.87053029488801e+00 2.86626439905996e+01 1.66603657930184e+00 9.08631154787918e+00 
650 3.89956785126459e-01 5.66294861180670e+00 -2.86260288203988e-01 -1.59834430339094e+00 1.92083404858320e+01 6.02946234623665e+00 1.71485394987015e+01 1.86515051001884e+01 1.14901350864800e+01 5.89114899189863e+00 2.90086466408139e+01 2.11218871521222e+00 9.73161814341703e+00 
651 7.17073104950971e-01 5.55128422942337e+00 -5.94288987381734e-01 -2.12206966267192e+00 1.88646138558752e+01 5.39045118167329e+00 1.72556621618961e+01 1.88407551981723e+01 1.11485284698193e+01 5.97269751867616e+00 2.89219269728879e+01 2.19344135662148e+00 9.26405273213664e+00 
652 7.83095403607983e-01 5.35190948663103e+00 -5.56013268708087e-01 -1.55205065764492e+00 1.81930731510137e+01 5.49457494806598e+00 1.72452860621503e+01 1.72773034593780e+01 1.10961833714513e+01 5.60008456650135e+00 2.87603881132304e+01 2.00168891839400e+00 9.89257817813872e+00 
653 1.92684739825433e-01 5.63572368227479e+00 2.65115426379350e-02 -1.85441456046625e+00 1.81430385350381e+01 5.47500528839471e+00 1.75440538415904e+01 1.78157483130634e+01 1.16381838239164e+01 5.93303780932797e+00 2.91769263357826e+01 3.18108144796547e+00 9.69611717826725e+00 
654 4.07349126898636e-01 5.76138555628383e+00 -3.33519872422259e-01 -1.53495749152139e+00 1.85321642182901e+01 5.80355894477805e+00 1.75383416714638e+01 1.76688694087503e+01 1.14832342218033e+01 5.97167426558366e+00 2.90214202420541e+01 2.58214473465684e+00 9.81530658009316e+00 
655 2.33112460531582e-01 5.88290022640783e+00 2.94500082975434e-01 -1.72385418117950e+00 1.82678858266240e+01 5.82263943042521e+00 1.69331484991638e+01 1.73645016193546e+01 1.15386810259951e+01 6.13733807205631e+00 2.89378366181641e+01 2.71324515280269e+00 9.66745634433433e+00 
656 3.45031327381739e-01 5.65698536490950e+00 -2.33063530107312e-01 -2.25206036458359e+00 1.78985707036128e+01 5.81945283290696e+00 1.74145972854480e+01 1.79816289573744e+01 1.12705351380437e+01 6.09324034595672e+00 2.81364615971060e+01 2.04217157633433e+00 9.30441088304915e+00 
657 1.02768461840083e-01 5.72915151266928e+00 2.86654009986648e-02 -2.08216404779343e+00 1.86512579082098e+01 5.84189808761907e+00 1.71759477813983e+01 1.76253541784865e+01 1.15092569798771e+01 6.09585153052949e+00 2.87474962110584e+01 2.05176577992950e+00 9.39759025476569e+00 
658 7.95765425215117e-01 5.62386048933534e+00 -7.01233943048621e-01 -2.21315957014259e+00 1.81467436161346e+01 6.00929502889723e+00 1.70912300430767e+01 1.75554222875064e+01 1.13834424516946e+01 6.08420998399170e+00 2.86959243384432e+01 1.62316890812242e+00 8.84556658083244e+00 
659 5.05657116029453e-01 5.48983320720992e+00 -3.10762848035772e-01 -2.41345664562031e+00 1.79300983953833e+01 5.94549725132079e+00 1.73570333908224e+01 1.71289187842068e+01 1.17722380643222e+01 6.00496587592244e+00 2.88255472194970e+01 2.08289332180619e+00 8.81375598897346e+00 
660 6.75651896445044e-01 5.52812890611514e+00 -5.38551372103978e-01 -2.14233188939509e+00 1.80488422211022e+01 5.69859005591007e+00 1.68935519066742e+01 1.73638381840317e+01 1.14138941300054e+01 5.95313637567123e+00 2.84420012465326e+01 1.96455606289934e+00 8.99590345707045e+00 
661 5.72135549680974e-01 5.45027409043585e+00 -3.64461559840322e-01 -2.39636069381997e+00 1.80232152130979e+01 5.39197007818417e+00 1.61485699032094e+01 1.74751426909093e+01 1.15411994008443e+01 5.96496977899828e+00 2.86772306365810e+01 2.13334294780125e+00 8.51111625561409e+00 
662 6.34924185834837e-01 5.80396166515438e+00 -5.65577131062421e-01 -1.95468351588955e+00 1.80827773534699e+01 6.09976543316509e+00 1.61694189993471e+01 1.89559793575661e+01 1.18751121189282e+01 6.15033626308779e+00 2.87133733707496e+01 1.33675467383797e+00 8.51501216380672e+00 
663 1.09163314141179e+00 5.90916876918821e+00 -1.01923715588735e+00 -2.38471082894295e+00 1.81919550029087e+01 6.09795544210806e+00 1.73933611607403e+01 1.81971745800866e+01 1.16665084933725e+01 6.45321359172067e+00 2.85611441600401e+01 1.48917085101051e+00 7.66494908193016e+00 
664 4.19021438721209e-01 5.67595253748189e+00 -3.23084226660886e-01 -1.96383869829911e+00 1.87820676061122e+01 5.86885256331447e+00 1.71874148315483e+01 1.88330968251258e+01 1.18776188947752e+01 6.01477207034492e+00 2.80456409651272e+01 1.96956084457789e+00 8.81226229608761e+00 
665 7.98040167521016e-01 5.70888490981984e+00 -7.20702522259454e-01 -2.11597271840059e+00 1.86447056706026e+01 5.98188918113557e+00 1.70147108226402e+01 1.93460647511036e+01 1.15875241716260e+01 6.13091506907210e+00 2.78170795019414e+01 1.38534857852570e+00 8.49276247217493e+00 
666 6.31194720646963e-01 5.74904169663044e+00 -5.57727530952758e-01 -1.88491504071198e+00 1.89985592653617e+01 5.78243473341047e+00 1.73047356924242e+01 1.90648187486150e+01 1.19401236696627e+01 6.07580818814093e+00 2.78211062874322e+01 1.51096212946908e+00 8.39574319388010e+00 
667 5.07711212939529e-01 5.68216696318935e+00 -4.18556137195689e-01 -2.08768808567563e+00 1.97166303097961e+01 5.86938348025762e+00 1.76470188271377e+01 1.91058242505679e+01 1.15573453446020e+01 6.06800232206750e+00 2.77618875258886e+01 1.29433957079040e+00 8.22807541212617e+00 
668 6.93881115469827e-01 5.63001456552753e+00 -5.97272163548422e-01 -1.56180931363228e+00 1.94070964800912e+01 5.88501079274110e+00 1.75243440667238e+01 1.90956258191823e+01 1.13129167068700e+01 5.87307810075351e+00 2.76621961613295e+01 1.07007145626232e+00 8.48218432169321e+00 
669 6.10684669530165e-01 5.76317597451411e+00 -5.38640879555037e-01 -2.05289517617530e+00 1.96571578448424e+01 6.09859307010437e+00 1.75430163638293e+01 1.87117215847121e+01 1.16939840256084e+01 6.14155598482244e+00 2.75729760726724e+01 1.04119951939740e+00 8.12795755541696e+00 
670 8.94169629565226e-01 5.31699695207858e+00 -6.67732375699843e-01 -2.11110114615156e+00 1.97411204091005e+01 5.74731026010877e+00 1.72429453065973e+01 1.92358677440386e+01 1.16498211751478e+01 5.75960685839347e+00 2.72890583687372e+01 8.69378879962382e-01 8.80610640356826e+00 
671 5.58095804699674e-01 5.59367918746688e+00 -4.39467589647034e-01 -2.02672420981015e+00 1.97288817674393e+01 5.96424843085162e+00 1.74159992671669e+01 1.83766487995210e+01 1.18909616270433e+01 5.96573462678997e+00 2.78186981879208e+01 1.01191786896711e+00 8.82997307373999e+00 
672 7.04856176014861e-01 5.55669643410860e+00 -5.83304037544854e-01 -2.21023936504286e+00 2.00135051290828e+01 5.70535380635752e+00 1.76682156568607e+01 1.88496623220745e+01 1.17050497024810e+01 6.00851703100161e+00 2.74932651605594e+01 1.06416535043023e+00 8.61070007882066e+00 
673 8.14986533526177e-01 5.66862697588213e+00 -7.31064089510201e-01 -1.78222730844413e+00 1.87890770635503e+01 5.87200840673361e+00 1.78341283243788e+01 1.83723303105124e+01 1.12115943459452e+01 5.98699596405692e+00 2.82385737009128e+01 1.25301377805335e+00 9.02514803577052e+00 
674 1.11663348882431e+00 5.12988069726248e+00 -8.05913312646021e-01 -2.10440237834317e+00 1.91572134972030e+01 5.90257907294739e+00 1.72494864911323e+01 1.74529049131384e+01 1.13042321722125e+01 5.60300647917015e+00 2.83449445857854e+01 8.35213958221481e-01 8.78618326906966e+00 
675 1.26260608722919e+00 5.42125324894131e+00 -1.12772329069286e+00 -2.19548496344615e+00 1.93539940496372e+01 5.73293390933738e+00 1.68886323273725e+01 1.81090930624764e+01 1.16428235062430e+01 5.95666860201623e+00 2.81264089729505e+01 2.35602535671347e-01 8.53150528356551e+00 
676 7.98544947334889e-01 5.55074146708147e+00 -6.81419400847128e-01 -2.18653505772781e+00 1.90968709663950e+01 6.18760888547300e+00 1.72508419239940e+01 1.82938521494824e+01 1.15719890926241e+01 6.00466475274860e+00 2.81524430760773e+01 7.49072216469561e-01 8.75850715139354e+00 
677 6.55425731638443e-01 5.50516246005618e+00 -5.03797593346324e-01 -2.35251106647745e+00 1.89371142275740e+01 5.92925823113633e+00 1.69854512387146e+01 1.79808137996884e+01 1.16997938006370e+01 6.00790596169516e+00 2.79134530110358e+01 1.02077445002309e+00 8.75360983113979e+00 
678 7.59896658065614e-01 5.34297428407723e+00 -5.19505732140891e-01 -1.99477258529621e+00 1.95457061648328e+01 5.86658072299634e+00 1.77372450200563e+01 1.76847461836683e+01 1.18150127098113e+01 5.72681220864516e+00 2.75607467119188e+01 9.47578340126701e-01 8.65160290562368e+00 
679 9.47180736984727e-01 5.19536943745123e+00 -6.39765328309993e-01 -2.08314173762891e+00 1.91881780965566e+01 5.47832832301440e+00 1.75955599905017e+01 1.81569485428661e+01 1.17616284236992e+01 5.63388345335272e+00 2.74209071558735e+01 1.00910535380968e+00 8.45165282798045e+00 
680 5.83043199147155e-01 5.70417138475204e+00 -5.01627166565634e-01 -1.67945266189774e+00 1.89869720470501e+01 5.95391203816189e+00 1.81932568842997e+01 1.84500423687349e+01 1.17080522451326e+01 5.96739157793554e+00 2.78209894441261e+01 1.71413348797969e+00 9.06704056284065e+00 
681 4.52198974714172e-01 5.79272872849047e+00 -3.82098586561265e-01 -1.64744206171239e+00 1.92009471870971e+01 5.59486686784397e+00 1.80957186117001e+01 1.84778448969619e+01 1.18196934855447e+01 6.03454810225505e+00 2.78532259754159e+01 1.93307418849751e+00 8.81612094740522e+00 
682 1.02543175904660e+00 5.55074977759306e+00 -9.19407964241030e-01 -1.07090275128324e+00 1.89441037775590e+01 5.78030617471199e+00 1.74943569553531e+01 1.87213902421995e+01 1.14059701186060e+01 5.72738743240452e+00 2.77497396341187e+01 1.74349632928614e+00 9.27077429014446e+00 
683 8.78141896525118e-01 5.76010362931793e+00 -8.06797646244080e-01 -2.05153845844686e+00 1.90947552458684e+01 5.93681511544580e+00 1.74564060430851e+01 1.80915446216257e+01 1.16784101323486e+01 6.16753810762066e+00 2.83834429505394e+01 1.95458140802478e+00 9.05453344771525e+00 
684 6.00372970567439e-01 5.55736281158593e+00 -4.69043559021630e-01 -1.86238991230289e+00 1.94195266660964e+01 5.84801269325331e+00 1.72143319272920e+01 1.86362793424515e+01 1.14363458011220e+01 5.87986219781600e+00 2.85337402521209e+01 2.79425818488922e+00 8.54229239441741e+00 
685 4.24095567596688e-01 5.74651668992026e+00 -3.47979515887782e-01 -1.94102702218505e+00 1.91059686591494e+01 5.83769716487447e+00 1.76168831815507e+01 1.88805992392772e+01 1.19204420295566e+01 6.07545304581166e+00 2.83966444131569e+01 3.24339016595088e+00 8.46164036630090e+00 
686 7.23379350088342e-01 5.57693638180311e+00 -6.10963646505084e-01 -2.02130825656466e+00 1.86884876059588e+01 5.86323539157191e+00 1.76415650265349e+01 1.82125408315721e+01 1.16306252758896e+01 5.96331980125889e+00 2.86328384839206e+01 2.81109682456858e+00 8.30259067623640e+00 
687 6.15728219729747e-01 5.63694648166069e+00 -5.17695838662627e-01 -1.90550664655478e+00 1.88393055116664e+01 5.95041435975057e+00 1.72558790343824e+01 1.81619668390627e+01 1.16498171829455e+01 5.97278245029399e+00 2.87487600348261e+01 3.07542272335038e+00 8.72993852028160e+00 
688 7.98308053646562e-01 5.48285998134513e+00 -6.52868243730798e-01 -1.90528986008199e+00 1.94308756194157e+01 6.01633665510955e+00 1.75384251451151e+01 1.82989723738046e+01 1.16235880607919e+01 5.84107181685342e+00 2.82209348007794e+01 2.67644131590445e+00 9.03385684135086e+00 
689 9.85860708716753e-01 5.66161424699064e+00 -9.03410913547393e-01 -1.71331001756335e+00 1.89837863641854e+01 6.13066172506139e+00 1.80556782402322e+01 1.78639475088261e+01 1.15011278944347e+01 5.98376623680495e+00 2.86579030934934e+01 2.62269083344093e+00 8.86985429819809e+00 
690 7.61359490767953e-01 5.64357848339416e+00 -6.70715393889227e-01 -1.72875773565661e+00 1.86606518992984e+01 5.91727613005190e+00 1.81982494852430e+01 1.93704990606690e+01 1.14396313324957e+01 5.94040743942888e+00 2.84848677292492e+01 2.98782420985591e+00 8.83599389873408e+00 
691 6.31626630397513e-01 5.65276177137092e+00 -5.39026978142408e-01 -1.88504099861392e+00 1.91734414990775e+01 6.03438722795952e+00 1.76845694679812e+01 1.95321726620085e+01 1.20281762303130e+01 5.98311334453002e+00 2.83435113963332e+01 2.72090907990234e+00 8.66323167457903e+00 
692 8.94760641256516e-01 5.26698771777127e+00 -6.31470331020884e-01 -2.24448937608708e+00 1.90063693702684e+01 5.61241950513182e+00 1.72536453878311e+01 1.96964624123077e+01 1.14860104804866e+01 5.76000407616877e+00 2.84707523163913e+01 2.47468287544613e+00 8.24118681016820e+00 
693 9.76389888992524e-01 5.31082008055684e+00 -7.61823311708603e-01 -2.46251588549797e+00 1.82608440715821e+01 5.98354600221230e+00 1.70993930214729e+01 1.90616367761934e+01 1.16826801571070e+01 5.90331848815886e+00 2.84109266085203e+01 2.26731204426858e+00 8.58543848467475e+00 
694 1.15182856281648e+00 5.42121290749858e+00 -1.01019360416985e+00 -2.19743181390255e+00 1.81032361296543e+01 6.00877820839399e+00 1.81371484703494e+01 1.86628320950759e+01 1.15726578087734e+01 5.93622330131591e+00 2.81573921995994e+01 2.44109540583509e+00 8.67097388090923e+00 
695 1.30723413584401e+00 5.13988346534015e+00 -1.04510209040745e+00 -2.65442470097570e+00 1.82176937209621e+01 5.92001038387219e+00 1.75702627780653e+01 1.94567330202418e+01 1.18007531272857e+01 5.87848712763760e+00 2.77647388901118e+01 2.11438183096533e+00 8.25250609274842e+00 
